Date,Confirmed,Recovered,Deaths,Region
2020-03-30T05:03:40.405Z,6,0,0,Алматинская область
2020-03-30T05:03:40.405Z,12,0,0,Атырауская область
2020-03-30T05:03:40.405Z,2,0,0,Актюбинская область
2020-03-30T05:03:40.405Z,3,0,0,Жамбылская область
2020-03-30T05:03:40.405Z,1,0,0,Павлодарская область
2020-03-30T05:03:40.405Z,1,0,0,Северо-Казахстанская область
2020-03-30T05:03:40.405Z,1,0,0,Мангистауская область
2020-03-30T05:03:40.405Z,2,0,0,Восточно-Казахстанская область
2020-03-30T05:03:40.405Z,2,0,0,Западно-Казахстанская область
2020-03-30T05:03:40.405Z,7,0,0,Карагандинская область
2020-03-30T05:03:40.405Z,0,0,0,Костанайская область
2020-03-30T05:03:40.405Z,2,0,0,Кызылординская область
2020-03-30T05:03:40.405Z,0,0,0,Туркестанская область
2020-03-30T06:04:17.812Z,293,20,1,Казахстан
2020-03-30T06:04:17.812Z,167,13,1,Нур-Султан
2020-03-30T06:04:17.812Z,73,7,0,Алматы
2020-03-30T06:04:17.812Z,2,0,0,Шымкент
2020-03-30T06:04:17.812Z,9,0,0,Акмолинская область
2020-03-30T06:04:17.812Z,6,0,0,Алматинская область
2020-03-30T06:04:17.812Z,12,0,0,Атырауская область
2020-03-30T06:04:17.812Z,2,0,0,Актюбинская область
2020-03-30T06:04:17.812Z,3,0,0,Жамбылская область
2020-03-30T06:04:17.812Z,1,0,0,Павлодарская область
2020-03-30T06:04:17.812Z,1,0,0,Северо-Казахстанская область
2020-03-30T06:04:17.812Z,1,0,0,Мангистауская область
2020-03-30T06:04:17.812Z,2,0,0,Восточно-Казахстанская область
2020-03-30T06:04:17.812Z,2,0,0,Западно-Казахстанская область
2020-03-30T06:04:17.812Z,7,0,0,Карагандинская область
2020-03-30T06:04:17.812Z,0,0,0,Костанайская область
2020-03-30T06:04:17.812Z,5,0,0,Кызылординская область
2020-03-30T06:04:17.812Z,0,0,0,Туркестанская область
2020-03-30T07:03:40.894Z,294,20,1,Казахстан
2020-03-30T07:03:40.894Z,167,13,1,Нур-Султан
2020-03-30T07:03:40.894Z,73,7,0,Алматы
2020-03-30T07:03:40.894Z,2,0,0,Шымкент
2020-03-30T07:03:40.894Z,9,0,0,Акмолинская область
2020-03-30T07:03:40.894Z,7,0,0,Алматинская область
2020-03-30T07:03:40.894Z,12,0,0,Атырауская область
2020-03-30T07:03:40.894Z,2,0,0,Актюбинская область
2020-03-30T07:03:40.894Z,3,0,0,Жамбылская область
2020-03-30T07:03:40.894Z,1,0,0,Павлодарская область
2020-03-30T07:03:40.894Z,1,0,0,Северо-Казахстанская область
2020-03-30T07:03:40.894Z,1,0,0,Мангистауская область
2020-03-30T07:03:40.894Z,2,0,0,Восточно-Казахстанская область
2020-03-30T07:03:40.894Z,2,0,0,Западно-Казахстанская область
2020-03-30T07:03:40.894Z,7,0,0,Карагандинская область
2020-03-30T07:03:40.894Z,0,0,0,Костанайская область
2020-03-30T07:03:40.894Z,5,0,0,Кызылординская область
2020-03-30T07:03:40.894Z,0,0,0,Туркестанская область
2020-03-30T08:04:06.689Z,294,20,1,Казахстан
2020-03-30T08:04:06.689Z,167,13,1,Нур-Султан
2020-03-30T08:04:06.689Z,73,7,0,Алматы
2020-03-30T08:04:06.689Z,2,0,0,Шымкент
2020-03-30T08:04:06.689Z,9,0,0,Акмолинская область
2020-03-30T08:04:06.689Z,7,0,0,Алматинская область
2020-03-30T08:04:06.689Z,12,0,0,Атырауская область
2020-03-30T08:04:06.689Z,2,0,0,Актюбинская область
2020-03-30T08:04:06.689Z,3,0,0,Жамбылская область
2020-03-30T08:04:06.689Z,1,0,0,Павлодарская область
2020-03-30T08:04:06.689Z,1,0,0,Северо-Казахстанская область
2020-03-30T08:04:06.689Z,1,0,0,Мангистауская область
2020-03-30T08:04:06.689Z,2,0,0,Восточно-Казахстанская область
2020-03-30T08:04:06.689Z,2,0,0,Западно-Казахстанская область
2020-03-30T08:04:06.689Z,7,0,0,Карагандинская область
2020-03-30T08:04:06.689Z,0,0,0,Костанайская область
2020-03-30T08:04:06.689Z,5,0,0,Кызылординская область
2020-03-30T08:04:06.689Z,0,0,0,Туркестанская область
2020-03-30T09:03:54.292Z,294,20,1,Казахстан
2020-03-30T09:03:54.292Z,167,13,1,Нур-Султан
2020-03-30T09:03:54.292Z,73,7,0,Алматы
2020-03-30T09:03:54.292Z,2,0,0,Шымкент
2020-03-30T09:03:54.292Z,9,0,0,Акмолинская область
2020-03-30T09:03:54.292Z,7,0,0,Алматинская область
2020-03-30T09:03:54.292Z,12,0,0,Атырауская область
2020-03-30T09:03:54.292Z,2,0,0,Актюбинская область
2020-03-30T09:03:54.292Z,3,0,0,Жамбылская область
2020-03-30T09:03:54.292Z,1,0,0,Павлодарская область
2020-03-30T09:03:54.292Z,1,0,0,Северо-Казахстанская область
2020-03-30T09:03:54.292Z,1,0,0,Мангистауская область
2020-03-30T09:03:54.292Z,2,0,0,Восточно-Казахстанская область
2020-03-30T09:03:54.292Z,2,0,0,Западно-Казахстанская область
2020-03-30T09:03:54.292Z,7,0,0,Карагандинская область
2020-03-30T09:03:54.292Z,0,0,0,Костанайская область
2020-03-30T09:03:54.292Z,5,0,0,Кызылординская область
2020-03-30T09:03:54.292Z,0,0,0,Туркестанская область
2020-03-30T10:03:57.526Z,294,20,1,Казахстан
2020-03-30T10:03:57.526Z,167,13,1,Нур-Султан
2020-03-30T10:03:57.526Z,73,7,0,Алматы
2020-03-30T10:03:57.526Z,2,0,0,Шымкент
2020-03-30T10:03:57.526Z,9,0,0,Акмолинская область
2020-03-30T10:03:57.526Z,7,0,0,Алматинская область
2020-03-30T10:03:57.526Z,12,0,0,Атырауская область
2020-03-30T10:03:57.526Z,2,0,0,Актюбинская область
2020-03-30T10:03:57.526Z,3,0,0,Жамбылская область
2020-03-30T10:03:57.526Z,1,0,0,Павлодарская область
2020-03-30T10:03:57.526Z,1,0,0,Северо-Казахстанская область
2020-03-30T10:03:57.526Z,1,0,0,Мангистауская область
2020-03-30T10:03:57.526Z,2,0,0,Восточно-Казахстанская область
2020-03-30T10:03:57.526Z,2,0,0,Западно-Казахстанская область
2020-03-30T10:03:57.526Z,7,0,0,Карагандинская область
2020-03-30T10:03:57.526Z,0,0,0,Костанайская область
2020-03-30T10:03:57.526Z,5,0,0,Кызылординская область
2020-03-30T10:03:57.526Z,0,0,0,Туркестанская область
2020-03-30T11:03:40.985Z,294,20,1,Казахстан
2020-03-30T11:03:40.985Z,167,13,1,Нур-Султан
2020-03-30T11:03:40.985Z,73,7,0,Алматы
2020-03-30T11:03:40.985Z,2,0,0,Шымкент
2020-03-30T11:03:40.985Z,9,0,0,Акмолинская область
2020-03-30T11:03:40.985Z,7,0,0,Алматинская область
2020-03-30T11:03:40.985Z,12,0,0,Атырауская область
2020-03-30T11:03:40.985Z,2,0,0,Актюбинская область
2020-03-30T11:03:40.985Z,3,0,0,Жамбылская область
2020-03-30T11:03:40.985Z,1,0,0,Павлодарская область
2020-03-30T11:03:40.985Z,1,0,0,Северо-Казахстанская область
2020-03-30T11:03:40.985Z,1,0,0,Мангистауская область
2020-03-30T11:03:40.985Z,2,0,0,Восточно-Казахстанская область
2020-03-30T11:03:40.985Z,2,0,0,Западно-Казахстанская область
2020-03-30T11:03:40.985Z,7,0,0,Карагандинская область
2020-03-30T11:03:40.985Z,0,0,0,Костанайская область
2020-03-30T11:03:40.985Z,5,0,0,Кызылординская область
2020-03-30T11:03:40.985Z,0,0,0,Туркестанская область
2020-03-30T12:04:26.591Z,294,20,1,Казахстан
2020-03-30T12:04:26.591Z,167,13,1,Нур-Султан
2020-03-30T12:04:26.591Z,73,7,0,Алматы
2020-03-30T12:04:26.591Z,2,0,0,Шымкент
2020-03-30T12:04:26.591Z,9,0,0,Акмолинская область
2020-03-30T12:04:26.591Z,7,0,0,Алматинская область
2020-03-30T12:04:26.591Z,12,0,0,Атырауская область
2020-03-30T12:04:26.591Z,2,0,0,Актюбинская область
2020-03-30T12:04:26.591Z,3,0,0,Жамбылская область
2020-03-30T12:04:26.591Z,1,0,0,Павлодарская область
2020-03-30T12:04:26.591Z,1,0,0,Северо-Казахстанская область
2020-03-30T12:04:26.591Z,1,0,0,Мангистауская область
2020-03-30T12:04:26.591Z,2,0,0,Восточно-Казахстанская область
2020-03-30T12:04:26.591Z,2,0,0,Западно-Казахстанская область
2020-03-30T12:04:26.591Z,7,0,0,Карагандинская область
2020-03-30T12:04:26.591Z,0,0,0,Костанайская область
2020-03-30T12:04:26.591Z,5,0,0,Кызылординская область
2020-03-30T12:04:26.591Z,0,0,0,Туркестанская область
2020-03-30T13:03:44.199Z,302,20,1,Казахстан
2020-03-30T13:03:44.199Z,168,13,1,Нур-Султан
2020-03-30T13:03:44.199Z,73,7,0,Алматы
2020-03-30T13:03:44.199Z,2,0,0,Шымкент
2020-03-30T13:03:44.199Z,9,0,0,Акмолинская область
2020-03-30T13:03:44.199Z,8,0,0,Алматинская область
2020-03-30T13:03:44.199Z,12,0,0,Атырауская область
2020-03-30T13:03:44.199Z,2,0,0,Актюбинская область
2020-03-30T13:03:44.199Z,3,0,0,Жамбылская область
2020-03-30T13:03:44.199Z,1,0,0,Павлодарская область
2020-03-30T13:03:44.199Z,1,0,0,Северо-Казахстанская область
2020-03-30T13:03:44.199Z,1,0,0,Мангистауская область
2020-03-30T13:03:44.199Z,2,0,0,Восточно-Казахстанская область
2020-03-30T13:03:44.199Z,2,0,0,Западно-Казахстанская область
2020-03-30T13:03:44.199Z,13,0,0,Карагандинская область
2020-03-30T13:03:44.199Z,0,0,0,Костанайская область
2020-03-30T13:03:44.199Z,5,0,0,Кызылординская область
2020-03-30T13:03:44.199Z,0,0,0,Туркестанская область
2020-03-30T14:04:02.592Z,302,21,1,Казахстан
2020-03-30T14:04:02.592Z,168,14,1,Нур-Султан
2020-03-30T14:04:02.592Z,73,7,0,Алматы
2020-03-30T14:04:02.592Z,2,0,0,Шымкент
2020-03-30T14:04:02.592Z,9,0,0,Акмолинская область
2020-03-30T14:04:02.592Z,8,0,0,Алматинская область
2020-03-30T14:04:02.592Z,12,0,0,Атырауская область
2020-03-30T14:04:02.592Z,2,0,0,Актюбинская область
2020-03-30T14:04:02.592Z,3,0,0,Жамбылская область
2020-03-30T14:04:02.592Z,1,0,0,Павлодарская область
2020-03-30T14:04:02.592Z,1,0,0,Северо-Казахстанская область
2020-03-30T14:04:02.592Z,1,0,0,Мангистауская область
2020-03-30T14:04:02.592Z,2,0,0,Восточно-Казахстанская область
2020-03-30T14:04:02.592Z,2,0,0,Западно-Казахстанская область
2020-03-30T14:04:02.592Z,13,0,0,Карагандинская область
2020-03-30T14:04:02.592Z,0,0,0,Костанайская область
2020-03-30T14:04:02.592Z,5,0,0,Кызылординская область
2020-03-30T14:04:02.592Z,0,0,0,Туркестанская область
2020-03-30T15:04:09.880Z,302,21,1,Казахстан
2020-03-30T15:04:09.880Z,168,14,1,Нур-Султан
2020-03-30T15:04:09.880Z,73,7,0,Алматы
2020-03-30T15:04:09.880Z,2,0,0,Шымкент
2020-03-30T15:04:09.880Z,9,0,0,Акмолинская область
2020-03-30T15:04:09.880Z,8,0,0,Алматинская область
2020-03-30T15:04:09.880Z,12,0,0,Атырауская область
2020-03-30T15:04:09.880Z,2,0,0,Актюбинская область
2020-03-30T15:04:09.880Z,3,0,0,Жамбылская область
2020-03-30T15:04:09.880Z,1,0,0,Павлодарская область
2020-03-30T15:04:09.880Z,1,0,0,Северо-Казахстанская область
2020-03-30T15:04:09.880Z,1,0,0,Мангистауская область
2020-03-30T15:04:09.880Z,2,0,0,Восточно-Казахстанская область
2020-03-30T15:04:09.880Z,2,0,0,Западно-Казахстанская область
2020-03-30T15:04:09.880Z,13,0,0,Карагандинская область
2020-03-30T15:04:09.880Z,0,0,0,Костанайская область
2020-03-30T15:04:09.880Z,5,0,0,Кызылординская область
2020-03-30T15:04:09.880Z,0,0,0,Туркестанская область
2020-03-30T16:04:14.432Z,302,21,1,Казахстан
2020-03-30T16:04:14.432Z,168,14,1,Нур-Султан
2020-03-30T16:04:14.432Z,73,7,0,Алматы
2020-03-30T16:04:14.432Z,2,0,0,Шымкент
2020-03-30T16:04:14.432Z,9,0,0,Акмолинская область
2020-03-30T16:04:14.432Z,8,0,0,Алматинская область
2020-03-30T16:04:14.432Z,12,0,0,Атырауская область
2020-03-30T16:04:14.432Z,2,0,0,Актюбинская область
2020-03-30T16:04:14.432Z,3,0,0,Жамбылская область
2020-03-30T16:04:14.432Z,1,0,0,Павлодарская область
2020-03-30T16:04:14.432Z,1,0,0,Северо-Казахстанская область
2020-03-30T16:04:14.432Z,1,0,0,Мангистауская область
2020-03-30T16:04:14.432Z,2,0,0,Восточно-Казахстанская область
2020-03-30T16:04:14.432Z,2,0,0,Западно-Казахстанская область
2020-03-30T16:04:14.432Z,13,0,0,Карагандинская область
2020-03-30T16:04:14.432Z,0,0,0,Костанайская область
2020-03-30T16:04:14.432Z,5,0,0,Кызылординская область
2020-03-30T16:04:14.432Z,0,0,0,Туркестанская область
2020-03-30T17:03:39.917Z,302,21,1,Казахстан
2020-03-30T17:03:39.917Z,168,14,1,Нур-Султан
2020-03-30T17:03:39.917Z,73,7,0,Алматы
2020-03-30T17:03:39.917Z,2,0,0,Шымкент
2020-03-30T17:03:39.917Z,9,0,0,Акмолинская область
2020-03-30T17:03:39.917Z,8,0,0,Алматинская область
2020-03-30T17:03:39.917Z,12,0,0,Атырауская область
2020-03-30T17:03:39.917Z,2,0,0,Актюбинская область
2020-03-30T17:03:39.917Z,3,0,0,Жамбылская область
2020-03-30T17:03:39.917Z,1,0,0,Павлодарская область
2020-03-30T17:03:39.917Z,1,0,0,Северо-Казахстанская область
2020-03-30T17:03:39.917Z,1,0,0,Мангистауская область
2020-03-30T17:03:39.917Z,2,0,0,Восточно-Казахстанская область
2020-03-30T17:03:39.917Z,2,0,0,Западно-Казахстанская область
2020-03-30T17:03:39.917Z,13,0,0,Карагандинская область
2020-03-30T17:03:39.917Z,0,0,0,Костанайская область
2020-03-30T17:03:39.917Z,5,0,0,Кызылординская область
2020-03-30T17:03:39.917Z,0,0,0,Туркестанская область
2020-03-30T18:03:53.997Z,302,21,1,Казахстан
2020-03-30T18:03:53.997Z,168,14,1,Нур-Султан
2020-03-30T18:03:53.997Z,73,7,0,Алматы
2020-03-30T18:03:53.997Z,2,0,0,Шымкент
2020-03-30T18:03:53.997Z,9,0,0,Акмолинская область
2020-03-30T18:03:53.997Z,8,0,0,Алматинская область
2020-03-30T18:03:53.997Z,12,0,0,Атырауская область
2020-03-30T18:03:53.997Z,2,0,0,Актюбинская область
2020-03-30T18:03:53.997Z,3,0,0,Жамбылская область
2020-03-30T18:03:53.997Z,1,0,0,Павлодарская область
2020-03-30T18:03:53.997Z,1,0,0,Северо-Казахстанская область
2020-03-30T18:03:53.997Z,1,0,0,Мангистауская область
2020-03-30T18:03:53.997Z,2,0,0,Восточно-Казахстанская область
2020-03-30T18:03:53.997Z,2,0,0,Западно-Казахстанская область
2020-03-30T18:03:53.997Z,13,0,0,Карагандинская область
2020-03-30T18:03:53.997Z,0,0,0,Костанайская область
2020-03-30T18:03:53.997Z,5,0,0,Кызылординская область
2020-03-30T18:03:53.997Z,0,0,0,Туркестанская область
2020-03-30T19:03:37.205Z,308,21,1,Казахстан
2020-03-30T19:03:37.205Z,173,14,1,Нур-Султан
2020-03-30T19:03:37.205Z,73,7,0,Алматы
2020-03-30T19:03:37.205Z,2,0,0,Шымкент
2020-03-30T19:03:37.205Z,10,0,0,Акмолинская область
2020-03-30T19:03:37.205Z,8,0,0,Алматинская область
2020-03-30T19:03:37.205Z,12,0,0,Атырауская область
2020-03-30T19:03:37.205Z,2,0,0,Актюбинская область
2020-03-30T19:03:37.205Z,3,0,0,Жамбылская область
2020-03-30T19:03:37.205Z,1,0,0,Павлодарская область
2020-03-30T19:03:37.205Z,1,0,0,Северо-Казахстанская область
2020-03-30T19:03:37.205Z,1,0,0,Мангистауская область
2020-03-30T19:03:37.205Z,2,0,0,Восточно-Казахстанская область
2020-03-30T19:03:37.205Z,2,0,0,Западно-Казахстанская область
2020-03-30T19:03:37.205Z,13,0,0,Карагандинская область
2020-03-30T19:03:37.205Z,0,0,0,Костанайская область
2020-03-30T19:03:37.205Z,5,0,0,Кызылординская область
2020-03-30T19:03:37.205Z,0,0,0,Туркестанская область
2020-03-30T20:04:20.774Z,308,21,1,Казахстан
2020-03-30T20:04:20.774Z,173,14,1,Нур-Султан
2020-03-30T20:04:20.774Z,73,7,0,Алматы
2020-03-30T20:04:20.774Z,2,0,0,Шымкент
2020-03-30T20:04:20.774Z,10,0,0,Акмолинская область
2020-03-30T20:04:20.774Z,8,0,0,Алматинская область
2020-03-30T20:04:20.774Z,12,0,0,Атырауская область
2020-03-30T20:04:20.774Z,2,0,0,Актюбинская область
2020-03-30T20:04:20.774Z,3,0,0,Жамбылская область
2020-03-30T20:04:20.774Z,1,0,0,Павлодарская область
2020-03-30T20:04:20.774Z,1,0,0,Северо-Казахстанская область
2020-03-30T20:04:20.774Z,1,0,0,Мангистауская область
2020-03-30T20:04:20.774Z,2,0,0,Восточно-Казахстанская область
2020-03-30T20:04:20.774Z,2,0,0,Западно-Казахстанская область
2020-03-30T20:04:20.774Z,13,0,0,Карагандинская область
2020-03-30T20:04:20.774Z,0,0,0,Костанайская область
2020-03-30T20:04:20.774Z,5,0,0,Кызылординская область
2020-03-30T20:04:20.774Z,0,0,0,Туркестанская область
2020-03-30T21:03:31.679Z,308,21,1,Казахстан
2020-03-30T21:03:31.679Z,173,14,1,Нур-Султан
2020-03-30T21:03:31.679Z,73,7,0,Алматы
2020-03-30T21:03:31.679Z,2,0,0,Шымкент
2020-03-30T21:03:31.679Z,10,0,0,Акмолинская область
2020-03-30T21:03:31.679Z,8,0,0,Алматинская область
2020-03-30T21:03:31.679Z,12,0,0,Атырауская область
2020-03-30T21:03:31.679Z,2,0,0,Актюбинская область
2020-03-30T21:03:31.679Z,3,0,0,Жамбылская область
2020-03-30T21:03:31.679Z,1,0,0,Павлодарская область
2020-03-30T21:03:31.679Z,1,0,0,Северо-Казахстанская область
2020-03-30T21:03:31.679Z,1,0,0,Мангистауская область
2020-03-30T21:03:31.679Z,2,0,0,Восточно-Казахстанская область
2020-03-30T21:03:31.679Z,2,0,0,Западно-Казахстанская область
2020-03-30T21:03:31.679Z,13,0,0,Карагандинская область
2020-03-30T21:03:31.679Z,0,0,0,Костанайская область
2020-03-30T21:03:31.679Z,5,0,0,Кызылординская область
2020-03-30T21:03:31.679Z,0,0,0,Туркестанская область
2020-03-30T22:03:46.446Z,308,21,1,Казахстан
2020-03-30T22:03:46.446Z,173,14,1,Нур-Султан
2020-03-30T22:03:46.446Z,73,7,0,Алматы
2020-03-30T22:03:46.446Z,2,0,0,Шымкент
2020-03-30T22:03:46.446Z,10,0,0,Акмолинская область
2020-03-30T22:03:46.446Z,8,0,0,Алматинская область
2020-03-30T22:03:46.446Z,12,0,0,Атырауская область
2020-03-30T22:03:46.446Z,2,0,0,Актюбинская область
2020-03-30T22:03:46.446Z,3,0,0,Жамбылская область
2020-03-30T22:03:46.446Z,1,0,0,Павлодарская область
2020-03-30T22:03:46.446Z,1,0,0,Северо-Казахстанская область
2020-03-30T22:03:46.446Z,1,0,0,Мангистауская область
2020-03-30T22:03:46.446Z,2,0,0,Восточно-Казахстанская область
2020-03-30T22:03:46.446Z,2,0,0,Западно-Казахстанская область
2020-03-30T22:03:46.446Z,13,0,0,Карагандинская область
2020-03-30T22:03:46.446Z,0,0,0,Костанайская область
2020-03-30T22:03:46.446Z,5,0,0,Кызылординская область
2020-03-30T22:03:46.446Z,0,0,0,Туркестанская область
2020-03-30T23:03:34.238Z,308,21,1,Казахстан
2020-03-30T23:03:34.238Z,173,14,1,Нур-Султан
2020-03-30T23:03:34.238Z,73,7,0,Алматы
2020-03-30T23:03:34.238Z,2,0,0,Шымкент
2020-03-30T23:03:34.238Z,10,0,0,Акмолинская область
2020-03-30T23:03:34.238Z,8,0,0,Алматинская область
2020-03-30T23:03:34.238Z,12,0,0,Атырауская область
2020-03-30T23:03:34.238Z,2,0,0,Актюбинская область
2020-03-30T23:03:34.238Z,3,0,0,Жамбылская область
2020-03-30T23:03:34.238Z,1,0,0,Павлодарская область
2020-03-30T23:03:34.238Z,1,0,0,Северо-Казахстанская область
2020-03-30T23:03:34.238Z,1,0,0,Мангистауская область
2020-03-30T23:03:34.238Z,2,0,0,Восточно-Казахстанская область
2020-03-30T23:03:34.238Z,2,0,0,Западно-Казахстанская область
2020-03-30T23:03:34.238Z,13,0,0,Карагандинская область
2020-03-30T23:03:34.238Z,0,0,0,Костанайская область
2020-03-30T23:03:34.238Z,5,0,0,Кызылординская область
2020-03-30T23:03:34.238Z,0,0,0,Туркестанская область
2020-03-31T00:07:21.934Z,308,21,1,Казахстан
2020-03-31T00:07:21.934Z,173,14,1,Нур-Султан
2020-03-31T00:07:21.934Z,73,7,0,Алматы
2020-03-31T00:07:21.934Z,2,0,0,Шымкент
2020-03-31T00:07:21.934Z,10,0,0,Акмолинская область
2020-03-31T00:07:21.934Z,8,0,0,Алматинская область
2020-03-31T00:07:21.934Z,12,0,0,Атырауская область
2020-03-31T00:07:21.934Z,2,0,0,Актюбинская область
2020-03-31T00:07:21.934Z,3,0,0,Жамбылская область
2020-03-31T00:07:21.934Z,1,0,0,Павлодарская область
2020-03-31T00:07:21.934Z,1,0,0,Северо-Казахстанская область
2020-03-31T00:07:21.934Z,1,0,0,Мангистауская область
2020-03-31T00:07:21.934Z,2,0,0,Восточно-Казахстанская область
2020-03-31T00:07:21.934Z,2,0,0,Западно-Казахстанская область
2020-03-31T00:07:21.934Z,13,0,0,Карагандинская область
2020-03-31T00:07:21.934Z,0,0,0,Костанайская область
2020-03-31T00:07:21.934Z,5,0,0,Кызылординская область
2020-03-31T00:07:21.934Z,0,0,0,Туркестанская область
2020-03-31T01:03:49.537Z,308,21,1,Казахстан
2020-03-31T01:03:49.537Z,173,14,1,Нур-Султан
2020-03-31T01:03:49.537Z,73,7,0,Алматы
2020-03-31T01:03:49.537Z,2,0,0,Шымкент
2020-03-31T01:03:49.537Z,10,0,0,Акмолинская область
2020-03-31T01:03:49.537Z,8,0,0,Алматинская область
2020-03-31T01:03:49.537Z,12,0,0,Атырауская область
2020-03-31T01:03:49.537Z,2,0,0,Актюбинская область
2020-03-31T01:03:49.537Z,3,0,0,Жамбылская область
2020-03-31T01:03:49.537Z,1,0,0,Павлодарская область
2020-03-31T01:03:49.537Z,1,0,0,Северо-Казахстанская область
2020-03-31T01:03:49.537Z,1,0,0,Мангистауская область
2020-03-31T01:03:49.537Z,2,0,0,Восточно-Казахстанская область
2020-03-31T01:03:49.537Z,2,0,0,Западно-Казахстанская область
2020-03-31T01:03:49.537Z,13,0,0,Карагандинская область
2020-03-31T01:03:49.537Z,0,0,0,Костанайская область
2020-03-31T01:03:49.537Z,5,0,0,Кызылординская область
2020-03-31T01:03:49.537Z,0,0,0,Туркестанская область
2020-03-31T02:03:54.259Z,308,21,1,Казахстан
2020-03-31T02:03:54.259Z,173,14,1,Нур-Султан
2020-03-31T02:03:54.259Z,73,7,0,Алматы
2020-03-31T02:03:54.259Z,2,0,0,Шымкент
2020-03-31T02:03:54.259Z,10,0,0,Акмолинская область
2020-03-31T02:03:54.259Z,8,0,0,Алматинская область
2020-03-31T02:03:54.259Z,12,0,0,Атырауская область
2020-03-31T02:03:54.259Z,2,0,0,Актюбинская область
2020-03-31T02:03:54.259Z,3,0,0,Жамбылская область
2020-03-31T02:03:54.259Z,1,0,0,Павлодарская область
2020-03-31T02:03:54.259Z,1,0,0,Северо-Казахстанская область
2020-03-31T02:03:54.259Z,1,0,0,Мангистауская область
2020-03-31T02:03:54.259Z,2,0,0,Восточно-Казахстанская область
2020-03-31T02:03:54.259Z,2,0,0,Западно-Казахстанская область
2020-03-31T02:03:54.259Z,13,0,0,Карагандинская область
2020-03-31T02:03:54.259Z,0,0,0,Костанайская область
2020-03-31T02:03:54.259Z,5,0,0,Кызылординская область
2020-03-31T02:03:54.259Z,0,0,0,Туркестанская область
2020-03-31T03:03:58.432Z,308,21,1,Казахстан
2020-03-31T03:03:58.432Z,173,14,1,Нур-Султан
2020-03-31T03:03:58.432Z,73,7,0,Алматы
2020-03-31T03:03:58.432Z,2,0,0,Шымкент
2020-03-31T03:03:58.432Z,10,0,0,Акмолинская область
2020-03-31T03:03:58.432Z,8,0,0,Алматинская область
2020-03-31T03:03:58.432Z,12,0,0,Атырауская область
2020-03-31T03:03:58.432Z,2,0,0,Актюбинская область
2020-03-31T03:03:58.432Z,3,0,0,Жамбылская область
2020-03-31T03:03:58.432Z,1,0,0,Павлодарская область
2020-03-31T03:03:58.432Z,1,0,0,Северо-Казахстанская область
2020-03-31T03:03:58.432Z,1,0,0,Мангистауская область
2020-03-31T03:03:58.432Z,2,0,0,Восточно-Казахстанская область
2020-03-31T03:03:58.432Z,2,0,0,Западно-Казахстанская область
2020-03-31T03:03:58.432Z,13,0,0,Карагандинская область
2020-03-31T03:03:58.432Z,0,0,0,Костанайская область
2020-03-31T03:03:58.432Z,5,0,0,Кызылординская область
2020-03-31T03:03:58.432Z,0,0,0,Туркестанская область
2020-03-31T04:04:06.667Z,325,21,1,Казахстан
2020-03-31T04:04:06.667Z,175,14,1,Нур-Султан
2020-03-31T04:04:06.667Z,82,7,0,Алматы
2020-03-31T04:04:06.667Z,2,0,0,Шымкент
2020-03-31T04:04:06.667Z,10,0,0,Акмолинская область
2020-03-31T04:04:06.667Z,8,0,0,Алматинская область
2020-03-31T04:04:06.667Z,13,0,0,Атырауская область
2020-03-31T04:04:06.667Z,3,0,0,Актюбинская область
2020-03-31T04:04:06.667Z,3,0,0,Жамбылская область
2020-03-31T04:04:06.667Z,1,0,0,Павлодарская область
2020-03-31T04:04:06.667Z,2,0,0,Северо-Казахстанская область
2020-03-31T04:04:06.667Z,1,0,0,Мангистауская область
2020-03-31T04:04:06.667Z,2,0,0,Восточно-Казахстанская область
2020-03-31T04:04:06.667Z,2,0,0,Западно-Казахстанская область
2020-03-31T04:04:06.667Z,13,0,0,Карагандинская область
2020-03-31T04:04:06.667Z,0,0,0,Костанайская область
2020-03-31T04:04:06.667Z,8,0,0,Кызылординская область
2020-03-31T04:04:06.667Z,0,0,0,Туркестанская область
2020-03-31T05:03:58.052Z,325,21,1,Казахстан
2020-03-31T05:03:58.052Z,175,14,1,Нур-Султан
2020-03-31T05:03:58.052Z,82,7,0,Алматы
2020-03-31T05:03:58.052Z,2,0,0,Шымкент
2020-03-31T05:03:58.052Z,10,0,0,Акмолинская область
2020-03-31T05:03:58.052Z,8,0,0,Алматинская область
2020-03-31T05:03:58.052Z,13,0,0,Атырауская область
2020-03-31T05:03:58.052Z,3,0,0,Актюбинская область
2020-03-31T05:03:58.052Z,3,0,0,Жамбылская область
2020-03-31T05:03:58.052Z,1,0,0,Павлодарская область
2020-03-31T05:03:58.052Z,2,0,0,Северо-Казахстанская область
2020-03-31T05:03:58.052Z,1,0,0,Мангистауская область
2020-03-31T05:03:58.052Z,2,0,0,Восточно-Казахстанская область
2020-03-31T05:03:58.052Z,2,0,0,Западно-Казахстанская область
2020-03-31T05:03:58.052Z,13,0,0,Карагандинская область
2020-03-31T05:03:58.052Z,0,0,0,Костанайская область
2020-03-31T05:03:58.052Z,8,0,0,Кызылординская область
2020-03-31T05:03:58.052Z,0,0,0,Туркестанская область
2020-03-31T06:04:13.229Z,325,21,2,Казахстан
2020-03-31T06:04:13.229Z,175,14,2,Нур-Султан
2020-03-31T06:04:13.229Z,82,7,0,Алматы
